candidate_id,semantic_score,experience_score,skills_score,behavior_score,final_score
CAND_0014386,0.1608,0.7,0.0,0.0,0.1854
CAND_0008966,0.2209,0.3,0.0,0.2,0.1854
CAND_0010535,0.2808,0.3,0.0,0.0,0.1854
CAND_0004953,0.2808,0.3,0.0,0.0,0.1854
CAND_0006843,0.2207,0.3,0.0,0.2,0.1854
CAND_0006901,0.1008,0.7,0.0,0.2,0.1854
CAND_0015140,0.2807,0.3,0.0,0.0,0.1854
CAND_0009277,0.2807,0.3,0.0,0.0,0.1853
CAND_0006611,0.2207,0.3,0.0,0.2,0.1853
CAND_0006012,0.2806,0.3,0.0,0.0,0.1853
CAND_0002278,0.2805,0.3,0.0,0.0,0.1853
CAND_0017375,0.2806,0.3,0.0,0.0,0.1853
CAND_0001066,0.2206,0.3,0.0,0.2,0.1853
CAND_0007278,0.2207,0.3,0.0,0.2,0.1853
CAND_0004595,0.1606,0.7,0.0,0.0,0.1853
CAND_0010064,0.2207,0.3,0.0,0.2,0.1853
CAND_0016616,0.2805,0.3,0.0,0.0,0.1853
CAND_0001092,0.2206,0.3,0.0,0.2,0.1853
CAND_0007556,0.2804,0.3,0.0,0.0,0.1852
CAND_0008834,0.2204,0.3,0.0,0.2,0.1852
CAND_0015289,0.2204,0.3,0.0,0.2,0.1852
CAND_0003778,0.2203,0.3,0.0,0.2,0.1852
CAND_0013431,0.2802,0.3,0.0,0.0,0.1851
CAND_0007163,0.2801,0.3,0.0,0.0,0.1851
CAND_0016827,0.1602,0.7,0.0,0.0,0.1851
CAND_0002560,0.2801,0.3,0.0,0.0,0.1851
CAND_0000986,0.2802,0.3,0.0,0.0,0.1851
CAND_0002204,0.2803,0.3,0.0,0.0,0.1851
CAND_0013645,0.2802,0.3,0.0,0.0,0.1851
CAND_0002874,0.2199,0.3,0.0,0.2,0.185
CAND_0010488,0.2199,0.3,0.0,0.2,0.185
CAND_0017125,0.16,0.3,0.0,0.4,0.185
CAND_0002434,0.22,0.3,0.0,0.2,0.185
CAND_0015297,0.22,0.3,0.0,0.2,0.185
CAND_0008736,0.22,0.3,0.0,0.2,0.185
CAND_0000686,0.2201,0.3,0.0,0.2,0.185
CAND_0004894,0.16,0.3,0.0,0.4,0.185
CAND_0002207,0.22,0.3,0.0,0.2,0.185
CAND_0006935,0.22,0.3,0.0,0.2,0.185
CAND_0016587,0.2801,0.3,0.0,0.0,0.185
CAND_0018827,0.22,0.3,0.0,0.2,0.185
CAND_0013354,0.2799,0.3,0.0,0.0,0.185
CAND_0006897,0.2199,0.3,0.0,0.2,0.185
CAND_0018980,0.2797,0.3,0.0,0.0,0.1849
CAND_0014196,0.2199,0.3,0.0,0.2,0.1849
CAND_0001692,0.2798,0.3,0.0,0.0,0.1849
CAND_0017561,0.2197,0.3,0.0,0.2,0.1849
CAND_0002821,0.2195,0.3,0.0,0.2,0.1848
CAND_0017531,0.2195,0.3,0.0,0.2,0.1848
CAND_0004375,0.2796,0.3,0.0,0.0,0.1848
CAND_0013272,0.2197,0.3,0.0,0.2,0.1848
CAND_0013910,0.2195,0.3,0.0,0.2,0.1848
CAND_0007728,0.2196,0.3,0.0,0.2,0.1848
CAND_0007434,0.2795,0.3,0.0,0.0,0.1848
CAND_0017714,0.2195,0.3,0.0,0.2,0.1848
CAND_0009264,0.2796,0.3,0.0,0.0,0.1848
CAND_0019576,0.2196,0.3,0.0,0.2,0.1848
CAND_0019912,0.1595,0.7,0.0,0.0,0.1848
CAND_0004755,0.2195,0.3,0.0,0.2,0.1847
CAND_0005551,0.1594,0.3,0.0,0.4,0.1847
CAND_0012144,0.2194,0.3,0.0,0.2,0.1847
CAND_0010960,0.2194,0.3,0.0,0.2,0.1847
CAND_0007057,0.2194,0.3,0.0,0.2,0.1847
CAND_0004647,0.1595,0.7,0.0,0.0,0.1847
CAND_0005840,0.1594,0.3,0.0,0.4,0.1847
CAND_0000371,0.2193,0.3,0.0,0.2,0.1847
CAND_0007960,0.2192,0.3,0.0,0.2,0.1846
CAND_0003948,0.2193,0.3,0.0,0.2,0.1846
CAND_0002208,0.2193,0.3,0.0,0.2,0.1846
CAND_0016819,0.2192,0.3,0.0,0.2,0.1846
CAND_0011941,0.2192,0.3,0.0,0.2,0.1846
CAND_0008245,0.2191,0.3,0.0,0.2,0.1846
CAND_0012219,0.2791,0.3,0.0,0.0,0.1846
CAND_0010517,0.2791,0.3,0.0,0.0,0.1845
CAND_0019319,0.2191,0.3,0.0,0.2,0.1845
CAND_0007320,0.219,0.3,0.0,0.2,0.1845
CAND_0002070,0.279,0.3,0.0,0.0,0.1845
CAND_0001264,0.239,0.3,0.1,0.0,0.1845
CAND_0002398,0.2788,0.3,0.0,0.0,0.1844
CAND_0019466,0.2188,0.3,0.0,0.2,0.1844
CAND_0009319,0.2787,0.3,0.0,0.0,0.1844
CAND_0012002,0.2188,0.3,0.0,0.2,0.1844
CAND_0017618,0.2188,0.3,0.0,0.2,0.1844
CAND_0002880,0.2789,0.3,0.0,0.0,0.1844
CAND_0009427,0.2785,0.3,0.0,0.0,0.1843
CAND_0004102,0.2786,0.3,0.0,0.0,0.1843
CAND_0013133,0.1585,0.7,0.0,0.0,0.1843
CAND_0010379,0.2786,0.3,0.0,0.0,0.1843
CAND_0011688,0.2186,0.3,0.0,0.2,0.1843
CAND_0016815,0.2786,0.3,0.0,0.0,0.1843
CAND_0010647,0.2185,0.3,0.0,0.2,0.1843
CAND_0019152,0.2187,0.3,0.0,0.2,0.1843
CAND_0011709,0.2786,0.3,0.0,0.0,0.1843
CAND_0002221,0.2783,0.3,0.0,0.0,0.1842
CAND_0019842,0.2184,0.3,0.0,0.2,0.1842
CAND_0015727,0.2783,0.3,0.0,0.0,0.1842
CAND_0005243,0.1584,0.7,0.0,0.0,0.1842
CAND_0007535,0.1584,0.3,0.0,0.4,0.1842
CAND_0005242,0.1584,0.3,0.0,0.4,0.1842
CAND_0002456,0.2784,0.3,0.0,0.0,0.1842
CAND_0004547,0.2784,0.3,0.0,0.0,0.1842
CAND_0013622,0.2184,0.3,0.0,0.2,0.1842
CAND_0002932,0.2183,0.3,0.0,0.2,0.1841
CAND_0018329,0.2183,0.3,0.0,0.2,0.1841
CAND_0002321,0.2182,0.3,0.0,0.2,0.1841
CAND_0015348,0.2782,0.3,0.0,0.0,0.1841
CAND_0000402,0.2782,0.3,0.0,0.0,0.1841
CAND_0015363,0.2782,0.3,0.0,0.0,0.1841
CAND_0014121,0.2782,0.3,0.0,0.0,0.1841
CAND_0015052,0.278,0.3,0.0,0.0,0.184
CAND_0009043,0.218,0.3,0.0,0.2,0.184
CAND_0004110,0.278,0.3,0.0,0.0,0.184
CAND_0012235,0.218,0.3,0.0,0.2,0.184
CAND_0006979,0.1579,0.7,0.0,0.0,0.184
CAND_0013759,0.2779,0.3,0.0,0.0,0.1839
CAND_0010775,0.2778,0.3,0.0,0.0,0.1839
CAND_0003363,0.2778,0.3,0.0,0.0,0.1839
CAND_0014295,0.2175,0.3,0.0,0.2,0.1838
CAND_0013962,0.1575,0.3,0.0,0.4,0.1838
CAND_0012927,0.2175,0.3,0.0,0.2,0.1838
CAND_0002594,0.1576,0.3,0.0,0.4,0.1838
CAND_0002345,0.2777,0.3,0.0,0.0,0.1838
CAND_0001917,0.2776,0.3,0.0,0.0,0.1838
CAND_0007003,0.1577,0.7,0.0,0.0,0.1838
CAND_0006948,0.2176,0.3,0.0,0.2,0.1838
CAND_0003494,0.2777,0.3,0.0,0.0,0.1838
CAND_0019920,0.2176,0.3,0.0,0.2,0.1838
CAND_0018527,0.2176,0.3,0.0,0.2,0.1838
CAND_0002917,0.2775,0.3,0.0,0.0,0.1837
CAND_0001844,0.1574,0.7,0.0,0.0,0.1837
CAND_0012795,0.2774,0.3,0.0,0.0,0.1837
CAND_0008858,0.1574,0.7,0.0,0.0,0.1837
CAND_0001628,0.2173,0.3,0.0,0.2,0.1836
CAND_0004819,0.2771,0.3,0.0,0.0,0.1836
CAND_0010460,0.2171,0.3,0.0,0.2,0.1836
CAND_0002359,0.2771,0.3,0.0,0.0,0.1836
CAND_0010989,0.2172,0.3,0.0,0.2,0.1836
CAND_0003328,0.2772,0.3,0.0,0.0,0.1836
CAND_0019496,0.2172,0.3,0.0,0.2,0.1836
CAND_0018162,0.2171,0.3,0.0,0.2,0.1836
CAND_0012659,0.2172,0.3,0.0,0.2,0.1836
CAND_0012796,0.217,0.3,0.0,0.2,0.1835
CAND_0005103,0.1571,0.7,0.0,0.0,0.1835
CAND_0002731,0.2171,0.3,0.0,0.2,0.1835
CAND_0001374,0.2169,0.3,0.0,0.2,0.1835
CAND_0003772,0.2771,0.3,0.0,0.0,0.1835
CAND_0007158,0.217,0.3,0.0,0.2,0.1835
CAND_0004015,0.2169,0.3,0.0,0.2,0.1835
CAND_0008751,0.2168,0.3,0.0,0.2,0.1834
CAND_0008443,0.2768,0.3,0.0,0.0,0.1834
CAND_0006265,0.2768,0.3,0.0,0.0,0.1834
CAND_0008415,0.2768,0.3,0.0,0.0,0.1834
CAND_0014814,0.2168,0.3,0.0,0.2,0.1834
CAND_0004901,0.2168,0.3,0.0,0.2,0.1834
CAND_0014824,0.2167,0.3,0.0,0.2,0.1833
CAND_0013568,0.2765,0.3,0.0,0.0,0.1833
CAND_0001017,0.2166,0.3,0.0,0.2,0.1833
CAND_0009464,0.2767,0.3,0.0,0.0,0.1833
CAND_0000264,0.2766,0.3,0.0,0.0,0.1833
CAND_0003745,0.1564,0.3,0.0,0.4,0.1832
CAND_0007886,0.1563,0.7,0.0,0.0,0.1832
CAND_0004319,0.2165,0.3,0.0,0.2,0.1832
CAND_0008932,0.2764,0.3,0.0,0.0,0.1832
CAND_0002929,0.2164,0.3,0.0,0.2,0.1832
CAND_0003018,0.2164,0.3,0.0,0.2,0.1832
CAND_0002903,0.2764,0.3,0.0,0.0,0.1832
CAND_0019095,0.2764,0.3,0.0,0.0,0.1832
CAND_0003421,0.2163,0.3,0.0,0.2,0.1831
CAND_0008968,0.1562,0.3,0.0,0.4,0.1831
CAND_0003490,0.2762,0.3,0.0,0.0,0.1831
CAND_0014578,0.2161,0.3,0.0,0.2,0.1831
CAND_0017299,0.2761,0.3,0.0,0.0,0.1831
CAND_0019662,0.1562,0.7,0.0,0.0,0.1831
CAND_0019593,0.2161,0.3,0.0,0.2,0.183
CAND_0006916,0.276,0.3,0.0,0.0,0.183
CAND_0001487,0.2759,0.3,0.0,0.0,0.183
CAND_0011280,0.216,0.3,0.0,0.2,0.183
CAND_0007040,0.216,0.3,0.0,0.2,0.183
CAND_0011776,0.2159,0.3,0.0,0.2,0.183
CAND_0012677,0.2159,0.3,0.0,0.2,0.183
CAND_0017398,0.2158,0.3,0.0,0.2,0.1829
CAND_0019742,0.2157,0.3,0.0,0.2,0.1829
CAND_0019860,0.2757,0.3,0.0,0.0,0.1829
CAND_0007446,0.2758,0.3,0.0,0.0,0.1829
CAND_0019458,0.2759,0.3,0.0,0.0,0.1829
CAND_0005609,0.2159,0.3,0.0,0.2,0.1829
CAND_0014579,0.2158,0.3,0.0,0.2,0.1829
CAND_0017825,0.2757,0.3,0.0,0.0,0.1829
CAND_0019434,0.2755,0.3,0.0,0.0,0.1828
CAND_0008957,0.2156,0.3,0.0,0.2,0.1828
CAND_0008790,0.2156,0.3,0.0,0.2,0.1828
CAND_0015094,0.2757,0.3,0.0,0.0,0.1828
CAND_0008438,0.2156,0.3,0.0,0.2,0.1828
CAND_0009816,0.2356,0.3,0.1,0.0,0.1828
CAND_0014045,0.2153,0.3,0.0,0.2,0.1827
CAND_0001725,0.2354,0.3,0.1,0.0,0.1827
CAND_0008929,0.2755,0.3,0.0,0.0,0.1827
CAND_0002787,0.2755,0.3,0.0,0.0,0.1827
CAND_0009053,0.2153,0.3,0.0,0.2,0.1827
CAND_0007296,0.2153,0.3,0.0,0.2,0.1826
CAND_0015660,0.2152,0.3,0.0,0.2,0.1826
CAND_0014623,0.2752,0.3,0.0,0.0,0.1826
CAND_0012641,0.2753,0.3,0.0,0.0,0.1826
CAND_0019188,0.2753,0.3,0.0,0.0,0.1826
CAND_0003867,0.2152,0.3,0.0,0.2,0.1826
CAND_0003883,0.2152,0.3,0.0,0.2,0.1826
CAND_0009862,0.2151,0.3,0.0,0.2,0.1826
CAND_0002740,0.215,0.3,0.0,0.2,0.1825
CAND_0013094,0.2751,0.3,0.0,0.0,0.1825
CAND_0014034,0.1549,0.7,0.0,0.0,0.1825
CAND_0000047,0.275,0.3,0.0,0.0,0.1825
CAND_0005541,0.2749,0.3,0.0,0.0,0.1825
CAND_0018713,0.215,0.3,0.0,0.2,0.1825
CAND_0007097,0.2751,0.3,0.0,0.0,0.1825
CAND_0006079,0.275,0.3,0.0,0.0,0.1825
CAND_0003201,0.2748,0.3,0.0,0.0,0.1824
CAND_0006262,0.2748,0.3,0.0,0.0,0.1824
CAND_0003642,0.2149,0.3,0.0,0.2,0.1824
CAND_0012246,0.2748,0.3,0.0,0.0,0.1824
CAND_0006439,0.2747,0.3,0.0,0.0,0.1824
CAND_0007314,0.2147,0.3,0.0,0.2,0.1823
CAND_0015208,0.2147,0.3,0.0,0.2,0.1823
CAND_0004766,0.2146,0.3,0.0,0.2,0.1823
CAND_0004379,0.1545,0.3,0.0,0.4,0.1823
CAND_0002349,0.2745,0.3,0.0,0.0,0.1823
CAND_0019137,0.2745,0.3,0.0,0.0,0.1823
CAND_0014353,0.2146,0.3,0.0,0.2,0.1823
CAND_0019722,0.2144,0.3,0.0,0.2,0.1822
CAND_0000723,0.2144,0.3,0.0,0.2,0.1822
CAND_0007445,0.2744,0.3,0.0,0.0,0.1822
CAND_0012943,0.2744,0.3,0.0,0.0,0.1822
CAND_0007343,0.2743,0.3,0.0,0.0,0.1822
CAND_0004652,0.2143,0.3,0.0,0.2,0.1822
CAND_0000490,0.2142,0.3,0.0,0.2,0.1821
CAND_0006997,0.2742,0.3,0.0,0.0,0.1821
CAND_0006909,0.2142,0.3,0.0,0.2,0.1821
CAND_0001175,0.2141,0.3,0.0,0.2,0.1821
CAND_0000174,0.2742,0.3,0.0,0.0,0.1821
CAND_0016144,0.2141,0.3,0.0,0.2,0.1821
CAND_0016071,0.2142,0.3,0.0,0.2,0.1821
CAND_0002794,0.2142,0.3,0.0,0.2,0.1821
CAND_0008817,0.2742,0.3,0.0,0.0,0.1821
CAND_0017939,0.2742,0.3,0.0,0.0,0.1821
CAND_0017770,0.2141,0.3,0.0,0.2,0.1821
CAND_0013604,0.2143,0.3,0.0,0.2,0.1821
CAND_0013213,0.214,0.3,0.0,0.2,0.182
CAND_0003252,0.2741,0.3,0.0,0.0,0.182
CAND_0002543,0.2741,0.3,0.0,0.0,0.182
CAND_0009665,0.2739,0.3,0.0,0.0,0.182
CAND_0012942,0.274,0.3,0.0,0.0,0.182
CAND_0006517,0.2741,0.3,0.0,0.0,0.182
CAND_0010667,0.2138,0.3,0.0,0.2,0.1819
CAND_0008905,0.2737,0.3,0.0,0.0,0.1819
CAND_0015174,0.2738,0.3,0.0,0.0,0.1819
CAND_0017774,0.2139,0.3,0.0,0.2,0.1819
CAND_0003048,0.2138,0.3,0.0,0.2,0.1819
CAND_0005306,0.2737,0.3,0.0,0.0,0.1819
CAND_0015989,0.2137,0.3,0.0,0.2,0.1819
CAND_0006329,0.2738,0.3,0.0,0.0,0.1819
CAND_0016179,0.1538,0.7,0.0,0.0,0.1819
CAND_0007528,0.2137,0.3,0.0,0.2,0.1819
CAND_0003996,0.2338,0.3,0.1,0.0,0.1819
CAND_0019810,0.2735,0.3,0.0,0.0,0.1818
CAND_0019947,0.1535,0.3,0.0,0.4,0.1818
CAND_0008231,0.2736,0.3,0.0,0.0,0.1818
CAND_0001057,0.2736,0.3,0.0,0.0,0.1818
CAND_0010923,0.2736,0.3,0.0,0.0,0.1818
CAND_0017605,0.2135,0.3,0.0,0.2,0.1818
CAND_0004784,0.2135,0.3,0.0,0.2,0.1818
CAND_0003451,0.2136,0.3,0.0,0.2,0.1818
CAND_0002082,0.2735,0.3,0.0,0.0,0.1817
CAND_0009105,0.2734,0.3,0.0,0.0,0.1817
CAND_0008058,0.2134,0.3,0.0,0.2,0.1817
CAND_0014401,0.1535,0.7,0.0,0.0,0.1817
CAND_0009915,0.2734,0.3,0.0,0.0,0.1817
CAND_0002163,0.2131,0.3,0.0,0.2,0.1816
CAND_0003176,0.2132,0.3,0.0,0.2,0.1816
CAND_0001356,0.2732,0.3,0.0,0.0,0.1816
CAND_0015658,0.1531,0.3,0.0,0.4,0.1815
CAND_0003439,0.1229,0.8,0.0,0.0,0.1815
CAND_0013088,0.2131,0.3,0.0,0.2,0.1815
CAND_0016372,0.273,0.3,0.0,0.0,0.1815
CAND_0006726,0.273,0.3,0.0,0.0,0.1815
CAND_0003728,0.273,0.3,0.0,0.0,0.1815
CAND_0009286,0.2731,0.3,0.0,0.0,0.1815
CAND_0005299,0.213,0.3,0.0,0.2,0.1815
CAND_0006480,0.2731,0.3,0.0,0.0,0.1815
CAND_0001282,0.2127,0.3,0.0,0.2,0.1814
CAND_0013023,0.2128,0.3,0.0,0.2,0.1814
CAND_0006436,0.2729,0.3,0.0,0.0,0.1814
CAND_0013942,0.2128,0.3,0.0,0.2,0.1814
CAND_0018936,0.2127,0.3,0.0,0.2,0.1814
CAND_0004097,0.2728,0.3,0.0,0.0,0.1814
CAND_0010310,0.2125,0.3,0.0,0.2,0.1813
CAND_0005132,0.2125,0.3,0.0,0.2,0.1813
CAND_0009245,0.2125,0.3,0.0,0.2,0.1813
CAND_0016091,0.2126,0.3,0.0,0.2,0.1813
CAND_0016379,0.2726,0.3,0.0,0.0,0.1813
CAND_0005819,0.2726,0.3,0.0,0.0,0.1813
CAND_0009958,0.2726,0.3,0.0,0.0,0.1813
CAND_0001156,0.2726,0.3,0.0,0.0,0.1813
CAND_0018770,0.2126,0.3,0.0,0.2,0.1813
CAND_0004623,0.2723,0.3,0.0,0.0,0.1812
CAND_0015181,0.2725,0.3,0.0,0.0,0.1812
CAND_0018647,0.2723,0.3,0.0,0.0,0.1812
CAND_0006106,0.2724,0.3,0.0,0.0,0.1812
CAND_0001986,0.2722,0.3,0.0,0.0,0.1811
CAND_0015914,0.2123,0.3,0.0,0.2,0.1811
CAND_0009950,0.2122,0.3,0.0,0.2,0.1811
CAND_0003270,0.2722,0.3,0.0,0.0,0.1811
CAND_0014644,0.2122,0.3,0.0,0.2,0.1811
CAND_0014860,0.2322,0.3,0.1,0.0,0.1811
CAND_0010533,0.2722,0.3,0.0,0.0,0.1811
CAND_0006501,0.1522,0.3,0.0,0.4,0.1811
CAND_0005838,0.2722,0.3,0.0,0.0,0.1811
CAND_0019182,0.272,0.3,0.0,0.0,0.181
CAND_0011587,0.272,0.3,0.0,0.0,0.181
CAND_0008590,0.212,0.3,0.0,0.2,0.181
CAND_0019437,0.272,0.3,0.0,0.0,0.181
CAND_0012573,0.2719,0.3,0.0,0.0,0.181
CAND_0006879,0.2718,0.3,0.0,0.0,0.1809
CAND_0007803,0.2718,0.3,0.0,0.0,0.1809
CAND_0013776,0.2117,0.3,0.0,0.2,0.1809
CAND_0005256,0.2118,0.3,0.0,0.2,0.1809
CAND_0001154,0.2117,0.3,0.0,0.2,0.1809
CAND_0009985,0.2118,0.3,0.0,0.2,0.1809
CAND_0013521,0.2118,0.3,0.0,0.2,0.1809
CAND_0019535,0.2117,0.3,0.0,0.2,0.1809
CAND_0000291,0.1519,0.3,0.0,0.4,0.1809
CAND_0004860,0.2715,0.3,0.0,0.0,0.1808
CAND_0005025,0.2715,0.3,0.0,0.0,0.1808
CAND_0003671,0.2116,0.3,0.0,0.2,0.1808
CAND_0004176,0.2715,0.3,0.0,0.0,0.1808
CAND_0003738,0.2116,0.3,0.0,0.2,0.1808
CAND_0012015,0.2117,0.3,0.0,0.2,0.1808
CAND_0013797,0.2717,0.3,0.0,0.0,0.1808
CAND_0013812,0.1515,0.3,0.0,0.4,0.1807
CAND_0016354,0.2113,0.3,0.0,0.2,0.1807
CAND_0007640,0.2714,0.3,0.0,0.0,0.1807
CAND_0000079,0.2114,0.3,0.0,0.2,0.1807
CAND_0019933,0.2113,0.3,0.0,0.2,0.1807
CAND_0005291,0.2714,0.3,0.0,0.0,0.1807
CAND_0018720,0.2113,0.3,0.0,0.2,0.1807
CAND_0003257,0.2713,0.3,0.0,0.0,0.1806
CAND_0009802,0.2712,0.3,0.0,0.0,0.1806
CAND_0017662,0.2112,0.3,0.0,0.2,0.1806
CAND_0012244,0.2713,0.3,0.0,0.0,0.1806
CAND_0017466,0.2712,0.3,0.0,0.0,0.1806
CAND_0012858,0.2712,0.3,0.0,0.0,0.1806
CAND_0013490,0.2711,0.3,0.0,0.0,0.1806
CAND_0013214,0.2711,0.3,0.0,0.0,0.1806
CAND_0002162,0.2712,0.3,0.0,0.0,0.1806
CAND_0012561,0.2712,0.3,0.0,0.0,0.1806
CAND_0003072,0.2112,0.3,0.0,0.2,0.1806
CAND_0011373,0.271,0.3,0.0,0.0,0.1805
CAND_0004591,0.211,0.3,0.0,0.2,0.1805
CAND_0003263,0.2709,0.3,0.0,0.0,0.1805
CAND_0001473,0.2711,0.3,0.0,0.0,0.1805
CAND_0009003,0.2711,0.3,0.0,0.0,0.1805
CAND_0006496,0.2709,0.3,0.0,0.0,0.1805
CAND_0008503,0.2711,0.3,0.0,0.0,0.1805
CAND_0018871,0.211,0.3,0.0,0.2,0.1805
CAND_0006544,0.2709,0.3,0.0,0.0,0.1805
CAND_0007370,0.2109,0.3,0.0,0.2,0.1804
CAND_0014662,0.2108,0.3,0.0,0.2,0.1804
CAND_0013127,0.2708,0.3,0.0,0.0,0.1804
CAND_0015355,0.2708,0.3,0.0,0.0,0.1804
CAND_0016928,0.2107,0.3,0.0,0.2,0.1804
CAND_0007769,0.2708,0.3,0.0,0.0,0.1804
CAND_0011927,0.2107,0.3,0.0,0.2,0.1803
CAND_0001229,0.2106,0.3,0.0,0.2,0.1803
CAND_0015415,0.2106,0.3,0.0,0.2,0.1803
CAND_0012582,0.2107,0.3,0.0,0.2,0.1803
CAND_0009207,0.2704,0.3,0.0,0.0,0.1802
CAND_0002228,0.2704,0.3,0.0,0.0,0.1802
CAND_0015925,0.2703,0.3,0.0,0.0,0.1802
CAND_0005329,0.2703,0.3,0.0,0.0,0.1802
CAND_0003984,0.2105,0.3,0.0,0.2,0.1802
CAND_0008281,0.1504,0.7,0.0,0.0,0.1802
CAND_0009311,0.2704,0.3,0.0,0.0,0.1802
CAND_0000017,0.2703,0.3,0.0,0.0,0.1802
CAND_0015963,0.2102,0.3,0.0,0.2,0.1801
CAND_0009087,0.2102,0.3,0.0,0.2,0.1801
CAND_0019883,0.2701,0.3,0.0,0.0,0.1801
CAND_0000941,0.2701,0.3,0.0,0.0,0.1801
CAND_0016012,0.2702,0.3,0.0,0.0,0.1801
CAND_0009009,0.27,0.3,0.0,0.0,0.18
CAND_0012440,0.2099,0.3,0.0,0.2,0.18
CAND_0008854,0.21,0.3,0.0,0.2,0.18
CAND_0002329,0.21,0.3,0.0,0.2,0.18
CAND_0014917,0.2099,0.3,0.0,0.2,0.18
CAND_0001430,0.27,0.3,0.0,0.0,0.18
CAND_0014660,0.2699,0.3,0.0,0.0,0.18
CAND_0008156,0.2699,0.3,0.0,0.0,0.18
CAND_0008680,0.2101,0.3,0.0,0.2,0.18
CAND_0003542,0.21,0.3,0.0,0.2,0.18
CAND_0007283,0.21,0.3,0.0,0.2,0.18
CAND_0019652,0.27,0.3,0.0,0.0,0.18
CAND_0007089,0.2298,0.3,0.1,0.0,0.1799
CAND_0005822,0.2699,0.3,0.0,0.0,0.1799
CAND_0014805,0.2697,0.3,0.0,0.0,0.1798
CAND_0009724,0.2697,0.3,0.0,0.0,0.1798
CAND_0015012,0.2695,0.3,0.0,0.0,0.1798
CAND_0008833,0.2696,0.3,0.0,0.0,0.1798
CAND_0016403,0.2097,0.3,0.0,0.2,0.1798
CAND_0012695,0.2695,0.3,0.0,0.0,0.1798
CAND_0004290,0.2696,0.3,0.0,0.0,0.1798
CAND_0016380,0.1495,0.3,0.0,0.4,0.1798
CAND_0019744,0.2094,0.3,0.0,0.2,0.1797
CAND_0010464,0.2695,0.3,0.0,0.0,0.1797
CAND_0004691,0.2094,0.3,0.0,0.2,0.1797
CAND_0013999,0.2094,0.3,0.0,0.2,0.1797
CAND_0008614,0.2094,0.3,0.0,0.2,0.1797
CAND_0010475,0.1494,0.7,0.0,0.0,0.1797
CAND_0017761,0.2694,0.3,0.0,0.0,0.1797
CAND_0011660,0.1494,0.3,0.0,0.4,0.1797
CAND_0006273,0.2093,0.3,0.0,0.2,0.1796
CAND_0013231,0.2691,0.3,0.0,0.0,0.1796
CAND_0012190,0.2091,0.3,0.0,0.2,0.1796
CAND_0018296,0.2692,0.3,0.0,0.0,0.1796
CAND_0002725,0.2691,0.3,0.0,0.0,0.1796
CAND_0005831,0.2092,0.3,0.0,0.2,0.1796
CAND_0002193,0.2093,0.3,0.0,0.2,0.1796
CAND_0002915,0.2092,0.3,0.0,0.2,0.1796
CAND_0009959,0.2692,0.3,0.0,0.0,0.1796
CAND_0019422,0.2089,0.3,0.0,0.2,0.1795
CAND_0002215,0.149,0.3,0.0,0.4,0.1795
CAND_0015608,0.269,0.3,0.0,0.0,0.1795
CAND_0009324,0.2691,0.3,0.0,0.0,0.1795
CAND_0006284,0.209,0.3,0.0,0.2,0.1795
CAND_0007612,0.209,0.3,0.0,0.2,0.1795
CAND_0008117,0.209,0.3,0.0,0.2,0.1795
CAND_0000645,0.149,0.7,0.0,0.0,0.1795
CAND_0014837,0.209,0.3,0.0,0.2,0.1795
CAND_0008199,0.1487,0.7,0.0,0.0,0.1794
CAND_0012083,0.2088,0.3,0.0,0.2,0.1794
CAND_0014910,0.2687,0.3,0.0,0.0,0.1794
CAND_0013901,0.2687,0.3,0.0,0.0,0.1794
CAND_0012873,0.2689,0.3,0.0,0.0,0.1794
CAND_0017438,0.2687,0.3,0.0,0.0,0.1794
CAND_0001611,0.2688,0.3,0.0,0.0,0.1794
CAND_0017930,0.2685,0.3,0.0,0.0,0.1793
CAND_0007831,0.2085,0.3,0.0,0.2,0.1793
CAND_0011491,0.2084,0.3,0.0,0.2,0.1792
CAND_0011051,0.1484,0.3,0.0,0.4,0.1792
CAND_0013687,0.2085,0.3,0.0,0.2,0.1792
CAND_0006438,0.2684,0.3,0.0,0.0,0.1792
CAND_0005203,0.2083,0.3,0.0,0.2,0.1792
CAND_0009348,0.2683,0.3,0.0,0.0,0.1792
CAND_0001513,0.2085,0.3,0.0,0.2,0.1792
CAND_0006044,0.2084,0.3,0.0,0.2,0.1792
CAND_0019674,0.2681,0.3,0.0,0.0,0.1791
CAND_0004134,0.2083,0.3,0.0,0.2,0.1791
CAND_0013505,0.2681,0.3,0.0,0.0,0.1791
CAND_0004645,0.2082,0.3,0.0,0.2,0.1791
CAND_0000794,0.2079,0.3,0.0,0.2,0.179
CAND_0008967,0.268,0.3,0.0,0.0,0.179
CAND_0010644,0.208,0.3,0.0,0.2,0.179
CAND_0000741,0.2679,0.3,0.0,0.0,0.179
CAND_0002750,0.268,0.3,0.0,0.0,0.179
CAND_0000008,0.268,0.3,0.0,0.0,0.179
CAND_0001886,0.2081,0.3,0.0,0.2,0.179
CAND_0003253,0.2078,0.3,0.0,0.2,0.1789
CAND_0006077,0.2677,0.3,0.0,0.0,0.1789
CAND_0003203,0.2075,0.3,0.0,0.2,0.1788
CAND_0009086,0.2076,0.3,0.0,0.2,0.1788
CAND_0019369,0.2276,0.3,0.1,0.0,0.1788
CAND_0010731,0.2075,0.3,0.0,0.2,0.1788
CAND_0012788,0.2675,0.3,0.0,0.0,0.1788
